T,player,seed,map_path,run_path,score,sec,returncode
7056,9,30056,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=25_ark=990x990.json,tournament/runs/T=7056#player=9#seed=30056#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=25_ark=990x990.log,0,64.85,0
7056,10,30056,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=25_ark=990x990.json,tournament/runs/T=7056#player=10#seed=30056#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=25_ark=990x990.log,2704,69.7,0
2016,1,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=1#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2307,101.5,0
2016,2,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=2#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2105,38.89,0
2016,3,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=3#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2108,39.38,0
2016,4,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=4#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2106,43.35,0
2016,5,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=5#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,1614,49.72,0
2016,6,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=6#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,1707,45.12,0
2016,7,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=7#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2007,58.2,0
2016,8,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=8#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2703,54.34,0
2016,9,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=9#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,1609,53.35,0
2016,10,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=10#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,1607,48.84,0
4032,1,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=1#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3001,155.8,0
4032,2,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=2#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3002,75.3,0
4032,3,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=3#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2209,77.94,0
4032,4,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=4#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2803,79.72,0
4032,5,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=5#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2903,97.65,0
4032,6,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=6#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2107,85.49,0
4032,7,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=7#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2406,114.5,0
4032,8,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=8#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2903,105.5,0
4032,9,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=9#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2305,91.1,0
4032,10,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=10#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2803,94.98,0
7056,1,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=1#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3200,235.8,0
7056,2,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=2#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3200,126.9,0
7056,3,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=3#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2408,135.2,0
7056,4,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=4#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3101,139.7,0
7056,5,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=5#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3101,168.0,0
7056,6,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=6#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2505,145.3,0
7056,7,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=7#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2605,194.1,0
7056,8,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=8#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3101,175.7,0
7056,9,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=9#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,2704,157.3,0
7056,10,30057,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=10#seed=30057#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=500x500.log,3200,169.3,0
2016,1,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=1#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2108,102.9,0
2016,2,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=2#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2109,38.52,0
2016,3,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=3#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2007,38.29,0
2016,4,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=4#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2008,42.3,0
2016,5,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=5#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2109,49.7,0
2016,6,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=6#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2008,45.21,0
2016,7,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=7#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,1909,59.35,0
2016,8,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=8#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2208,53.01,0
2016,9,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=9#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,1908,44.95,0
2016,10,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=10#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2108,49.5,0
4032,1,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=1#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2903,152.5,0
4032,2,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=2#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2902,74.44,0
4032,3,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=3#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2107,78.09,0
4032,4,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=4#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2704,78.94,0
4032,5,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=5#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2903,94.74,0
4032,6,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=6#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2108,84.91,0
4032,7,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=7#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2010,114.2,0
4032,8,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=8#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,3002,100.7,0
4032,9,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=9#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2406,86.86,0
4032,10,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=10#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2705,96.0,0
7056,1,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=1#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2903,227.3,0
7056,2,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=2#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,3200,128.6,0
7056,3,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=3#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2504,136.8,0
7056,4,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=4#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2902,138.3,0
7056,5,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=5#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,3101,168.1,0
7056,6,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=6#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2504,146.0,0
7056,7,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=7#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2407,194.0,0
7056,8,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=8#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,3101,178.7,0
7056,9,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=9#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2705,153.9,0
7056,10,30058,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=10#seed=30058#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=100x400.log,2903,169.9,0
2016,1,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=1#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1611,102.8,0
2016,2,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=2#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1908,39.84,0
2016,3,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=3#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1807,39.27,0
2016,4,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=4#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1709,45.25,0
2016,5,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=5#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1615,48.01,0
2016,6,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=6#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1603,45.47,0
2016,7,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=7#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1807,62.12,0
2016,8,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=8#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1609,64.4,0
2016,9,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=9#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1410,44.68,0
2016,10,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=10#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2006,50.05,0
4032,1,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=1#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2307,150.2,0
4032,2,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=2#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2604,75.33,0
4032,3,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=3#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1809,75.57,0
4032,4,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=4#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2505,81.97,0
4032,5,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=5#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2407,96.32,0
4032,6,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=6#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1704,86.6,0
4032,7,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=7#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2108,116.9,0
4032,8,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=8#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2307,130.3,0
4032,9,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=9#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,0,86.29,0
4032,10,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=10#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2902,95.01,0
7056,1,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=1#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2407,224.0,0
7056,2,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=2#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2902,129.5,0
7056,3,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=3#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2009,132.9,0
7056,4,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=4#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2604,138.2,0
7056,5,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=5#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2902,171.6,0
7056,6,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=6#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,1704,144.1,0
7056,7,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=7#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2108,196.7,0
7056,8,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=8#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2704,220.7,0
7056,9,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=9#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,0,147.7,0
7056,10,30059,tournament/maps/species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=10#seed=30059#map_path=species=32_animals=8x2_8x6_8x20_8x100_helpers=60_ark=990x990.log,2903,156.6,0
2016,1,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=1#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,-1,-1,1
2016,2,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=2#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,2,4.758,0
2016,3,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=3#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,4,4.874,0
2016,4,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=4#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,4,4.828,0
2016,5,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=5#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,4,4.841,0
2016,6,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=6#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,4,4.752,0
2016,7,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=7#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,2,5.066,0
2016,8,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=8#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,3,4.971,0
2016,9,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=9#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,3,4.856,0
2016,10,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=10#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,3,4.907,0
4032,1,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=1#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,-1,-1,1
4032,2,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=2#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,106,6.085,0
4032,3,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=3#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,8,6.067,0
4032,4,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=4#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,12,6.203,0
4032,5,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=5#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,7,6.35,0
4032,6,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=6#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,6,6.258,0
4032,7,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=7#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,2,6.826,0
4032,8,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=8#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,7,6.756,0
4032,9,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=9#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,2,6.449,0
4032,10,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=4032#player=10#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,7,6.484,0
7056,1,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=1#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,-1,-1,1
7056,2,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=2#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,209,8.342,0
7056,3,40000,tournament/maps/species=100_animals=100x2_helpers=2_ark=500x500.json,tournament/runs/T=7056#player=3#seed=40000#map_path=species=100_animals=100x2_helpers=2_ark=500x500.log,13,8.264,0
